guid,retrofit_key,retrofit_value
7895c3b9-faf9-45e1-a807-6949b9a8a024,Wood or Metal Deck Diaphragms Retrofitted,
c1035f4a-e826-486c-9e2e-a4045a8737cb,Wood or Metal Deck Diaphragms Retrofitted,
b887e6a6-f795-493b-9ba7-7f2e7cae7069,Wood or Metal Deck Diaphragms Retrofitted,
4c20057a-ac7f-4215-8071-a06b74937c30,Wood or Metal Deck Diaphragms Retrofitted,
9eea5237-abed-431b-a089-9dba8d144abd,Wood or Metal Deck Diaphragms Retrofitted,
7a35fb4e-ddfb-4d29-9e34-07c819478e38,Wood or Metal Deck Diaphragms Retrofitted,
e80610d4-2188-44be-aab2-e4bf92e4f88b,Wood or Metal Deck Diaphragms Retrofitted,
c2063424-a7f5-44c4-ba99-d8a819f97eed,Wood or Metal Deck Diaphragms Retrofitted,
e5372dd5-918b-45dc-b2de-597eec95bbd3,Wood or Metal Deck Diaphragms Retrofitted,
ebc71c03-c633-4f33-a4dd-273019ecb12f,Wood or Metal Deck Diaphragms Retrofitted,
06e8cf9f-74df-41f2-ae84-c3bc78926f4f,Wood or Metal Deck Diaphragms Retrofitted,
f9ea2e00-5d84-4b0b-b04b-c4dafed4bb75,Wood or Metal Deck Diaphragms Retrofitted,
bcd1aefb-c43f-45d6-bc9b-8e4a6ee02a05,Wood or Metal Deck Diaphragms Retrofitted,
7f142720-638b-4468-838d-4d97c8a70405,Wood or Metal Deck Diaphragms Retrofitted,
7a73af8c-08ce-47c9-b56b-50a376b72372,Wood or Metal Deck Diaphragms Retrofitted,
594b0586-8648-41ff-bb16-01e03b74e9b9,Wood or Metal Deck Diaphragms Retrofitted,
dc9239fc-1ae1-40c3-a5d7-a3dc26da9ec9,Wood or Metal Deck Diaphragms Retrofitted,
ed553890-a9b3-492b-bfd5-99e514edd7f0,Wood or Metal Deck Diaphragms Retrofitted,
07b624f9-9833-472e-84d8-1991fcfb6a47,Wood or Metal Deck Diaphragms Retrofitted,
40040d4a-bc34-4422-9b73-c3aa766a70ae,Wood or Metal Deck Diaphragms Retrofitted,
b69bdd02-3e4b-4913-91ed-821921edd7c9,Wood or Metal Deck Diaphragms Retrofitted,
db5e8fb2-fe47-40f5-9dd2-28671bc4f724,Wood or Metal Deck Diaphragms Retrofitted,
8151edf2-02be-4da4-825d-1bd4fc248706,Wood or Metal Deck Diaphragms Retrofitted,
8817beb3-59ef-4a4f-80ae-588fdbac0b95,Wood or Metal Deck Diaphragms Retrofitted,
f24fad31-15f0-41aa-a3b3-7dc815902a10,Wood or Metal Deck Diaphragms Retrofitted,
88a56fa5-23db-498a-af17-de38d05a0fc0,Wood or Metal Deck Diaphragms Retrofitted,
cf450a3a-ac85-4ab6-9e08-15992189c79c,Wood or Metal Deck Diaphragms Retrofitted,
cac5f117-f0f1-443c-bf89-670cee0ec54e,Wood or Metal Deck Diaphragms Retrofitted,
3b489a0c-adb3-4364-978f-7532e90d4907,Wood or Metal Deck Diaphragms Retrofitted,
ce91271c-db11-4a7b-b2a8-9603b6e931e5,Wood or Metal Deck Diaphragms Retrofitted,
2d11eb8b-5b97-4da7-ac00-ce9cdb16d8dc,Wood or Metal Deck Diaphragms Retrofitted,
0575be29-a036-4bf5-9930-c2733b7e55de,Wood or Metal Deck Diaphragms Retrofitted,
dba85d55-6dc9-4bca-aec9-be81ed2df547,Wood or Metal Deck Diaphragms Retrofitted,
710c0979-ca7f-4cae-bd17-8de721720c99,Wood or Metal Deck Diaphragms Retrofitted,
3f7e1ff4-729b-415e-b862-0801469ae787,Wood or Metal Deck Diaphragms Retrofitted,
6cecbe80-fb00-4878-ac22-01924bcbf894,Wood or Metal Deck Diaphragms Retrofitted,
69a20bfc-50ed-4315-8eb8-8ffa5383107e,Wood or Metal Deck Diaphragms Retrofitted,
1cf4a281-4c6e-4c6f-a468-59abac1952ae,Wood or Metal Deck Diaphragms Retrofitted,
4838ec01-3f40-432e-b018-d23a5dcd4971,Wood or Metal Deck Diaphragms Retrofitted,
4ca7c23a-5f50-4538-b119-cc74a5cdf78d,Wood or Metal Deck Diaphragms Retrofitted,
4aab22d7-0c51-4a1d-9a4b-bb2a6f45d1e2,Wood or Metal Deck Diaphragms Retrofitted,
f68452c3-4588-4433-b068-494bb3842f9c,Wood or Metal Deck Diaphragms Retrofitted,
324cbac4-e45e-4a25-8c6f-30e14b599096,Wood or Metal Deck Diaphragms Retrofitted,
6215fd3a-018b-4a4e-aff3-3df597273cc4,Wood or Metal Deck Diaphragms Retrofitted,
864b6e0f-7af2-4a70-8700-d0b083cb18d2,Wood or Metal Deck Diaphragms Retrofitted,
5f5bfd4a-1ae1-4768-a2a5-39e82f9a7080,Wood or Metal Deck Diaphragms Retrofitted,
248373ce-cf90-4d8c-94b3-4307533d3dc7,Wood or Metal Deck Diaphragms Retrofitted,
f4bbb092-524f-4ef1-b9c9-d293ad73813c,Wood or Metal Deck Diaphragms Retrofitted,
0e9fb6d5-00c3-4b80-bc12-4382b9bf9f59,Wood or Metal Deck Diaphragms Retrofitted,
e5496c31-8212-42fe-b2a0-2f9174a4f4ba,Wood or Metal Deck Diaphragms Retrofitted,
30b88bda-cd51-4b98-9f58-1fbb266dc404,Wood or Metal Deck Diaphragms Retrofitted,
82ea6e84-e749-4353-9942-59cf008e9020,Wood or Metal Deck Diaphragms Retrofitted,
321e9064-e81d-475c-a0fd-a1047a332aa6,Wood or Metal Deck Diaphragms Retrofitted,
0e977317-13d2-4362-a56b-de1494ab6a6b,Wood or Metal Deck Diaphragms Retrofitted,
55052991-55cb-4204-b76c-f7757445dac3,Wood or Metal Deck Diaphragms Retrofitted,
2d8cb166-e40a-4c73-a01a-6f765eb1fd3b,Wood or Metal Deck Diaphragms Retrofitted,
ea4c2b8d-b70f-4f1e-9acb-ce56bdbaa0fe,Wood or Metal Deck Diaphragms Retrofitted,
f89330ae-f76e-45dd-9c5c-22d0efac0bd2,Wood or Metal Deck Diaphragms Retrofitted,
d3717f54-7206-4811-b85f-415a30d80b25,Wood or Metal Deck Diaphragms Retrofitted,
767de843-c141-4036-8e38-5f22634f4d6f,Wood or Metal Deck Diaphragms Retrofitted,
bf2ac06a-e6fc-4c64-9fd5-becd2d4df709,Wood or Metal Deck Diaphragms Retrofitted,
7d545456-df68-4d5e-8f63-6023d427b9cd,Wood or Metal Deck Diaphragms Retrofitted,
feb48331-80a6-4317-81ea-d806b5c823e8,Wood or Metal Deck Diaphragms Retrofitted,
812ca038-10f8-4b45-a4ee-f2b02df42bad,Wood or Metal Deck Diaphragms Retrofitted,
d820716e-0330-4cd8-b89a-7b1746a2fffc,Wood or Metal Deck Diaphragms Retrofitted,
949020d6-81f7-406e-a5c5-fc3bad0d1d6d,Wood or Metal Deck Diaphragms Retrofitted,
e314fb7e-7eab-4bb1-912e-674d8116d52d,Wood or Metal Deck Diaphragms Retrofitted,
356376bf-3865-48f7-9b9a-c89f23722f03,Wood or Metal Deck Diaphragms Retrofitted,
57479e70-18be-4889-babe-f96946f65c83,Wood or Metal Deck Diaphragms Retrofitted,
2ede330e-be6d-4bd3-8917-92cddcf0bc01,Wood or Metal Deck Diaphragms Retrofitted,
414f5112-8a12-4adf-ba16-9c38dac2314f,Wood or Metal Deck Diaphragms Retrofitted,
88eee4b5-6f97-4c29-83dc-70c45fd63118,Wood or Metal Deck Diaphragms Retrofitted,
f4b43e4b-94f0-4bc0-8a05-f73e7c787737,Wood or Metal Deck Diaphragms Retrofitted,
5209276c-a7b3-4788-89e9-f7c126cc85e6,Wood or Metal Deck Diaphragms Retrofitted,
4fddaffd-bf25-422d-9acd-d61541c8ade5,Wood or Metal Deck Diaphragms Retrofitted,
be456cd3-073f-4223-b7d7-ee9b5b561db8,Wood or Metal Deck Diaphragms Retrofitted,
8eec53fd-0d2c-438d-8b64-b55e33d956f2,Wood or Metal Deck Diaphragms Retrofitted,
0c6c9783-f6ed-4a74-a157-e32af6849e22,Wood or Metal Deck Diaphragms Retrofitted,
b59c52f4-c6af-4970-9990-945a240efb12,Wood or Metal Deck Diaphragms Retrofitted,
6f7452ec-7b2e-405a-806b-dc44d5cfc7a1,Wood or Metal Deck Diaphragms Retrofitted,
00896c15-4a9b-429e-b9a9-f4b97d44718b,Wood or Metal Deck Diaphragms Retrofitted,
7683ec3a-2bb4-46b0-8652-b338d4bd89c2,Wood or Metal Deck Diaphragms Retrofitted,
12bfbce8-499a-4516-8464-b1f9eb92994b,Wood or Metal Deck Diaphragms Retrofitted,
5bf16aca-955d-4a25-a1c4-caac8a4653e5,Wood or Metal Deck Diaphragms Retrofitted,
20c955ea-8e3f-4fa6-97fa-ab4d8a623fd2,Wood or Metal Deck Diaphragms Retrofitted,
7cc5d61a-1022-42e5-9f78-42fdeb2b7ce4,Wood or Metal Deck Diaphragms Retrofitted,
1a7a9b22-ba76-437b-9766-f4d252cd5959,Wood or Metal Deck Diaphragms Retrofitted,
c695981e-d8b6-4beb-bc7f-6a5cc6ec3daa,Wood or Metal Deck Diaphragms Retrofitted,
d97a64fc-1ea7-45b8-a315-1900ec359ee0,Wood or Metal Deck Diaphragms Retrofitted,
dba331a1-e4f9-46bc-95b1-23136be0f4d5,Wood or Metal Deck Diaphragms Retrofitted,
8cdcf7dd-2c59-463c-a364-b106be556248,Wood or Metal Deck Diaphragms Retrofitted,
7a73c96c-a797-48ad-bd30-d5a9dd59d665,Wood or Metal Deck Diaphragms Retrofitted,
f088511e-6d5a-4d31-850f-327f5497b7da,Wood or Metal Deck Diaphragms Retrofitted,
2378240b-035a-4884-b34a-8232cd966f88,Wood or Metal Deck Diaphragms Retrofitted,
a8718e11-42eb-46bd-9bdb-ad148da84588,Wood or Metal Deck Diaphragms Retrofitted,
0042ddb3-d1f4-431c-beb5-0aa35642def4,Wood or Metal Deck Diaphragms Retrofitted,
d490fdc6-6515-40fa-b462-49b90bcb94a7,Wood or Metal Deck Diaphragms Retrofitted,
9aceca84-5714-4c6f-b43e-fbb8a50dce97,Wood or Metal Deck Diaphragms Retrofitted,
c64d6569-ff3e-410d-a1ad-213af6ba463c,Wood or Metal Deck Diaphragms Retrofitted,
823c82ce-5dd9-49e9-b8c9-01a02a1d1bf6,Wood or Metal Deck Diaphragms Retrofitted,
45b8a6a6-4101-4967-b296-0be6837ddfe9,Wood or Metal Deck Diaphragms Retrofitted,
eeea6b9b-de12-4b8c-be89-a584e0ef2863,Wood or Metal Deck Diaphragms Retrofitted,
4f343900-17e1-4ac2-8193-85378e20a5be,Wood or Metal Deck Diaphragms Retrofitted,
c06b950d-8478-4f54-b654-f538de750aba,Wood or Metal Deck Diaphragms Retrofitted,
68e52979-2d7b-4d4b-8677-41b66c52d725,Wood or Metal Deck Diaphragms Retrofitted,
de692b70-f112-4829-850b-eb700f48f5e7,Wood or Metal Deck Diaphragms Retrofitted,
4f250b57-879e-4200-98c7-ba060b5d5ebe,Wood or Metal Deck Diaphragms Retrofitted,
95530850-0e45-49b3-ad89-76f1bcf02fe1,Wood or Metal Deck Diaphragms Retrofitted,
6dfd0902-6721-4524-b479-13deafc3b3e2,Wood or Metal Deck Diaphragms Retrofitted,
64c1f71b-8c0d-445d-b527-4347523a61b6,Wood or Metal Deck Diaphragms Retrofitted,
ce57efc0-8b54-4493-b620-8183e87657b3,Wood or Metal Deck Diaphragms Retrofitted,
fee75c92-b000-4fe1-bfdb-2b1bfe8925b5,Wood or Metal Deck Diaphragms Retrofitted,
5668c18c-ea24-466f-b80b-8e9446d817c3,Wood or Metal Deck Diaphragms Retrofitted,
5abe57f7-61ee-4a67-b0c7-81dc7d52f6f4,Wood or Metal Deck Diaphragms Retrofitted,
6dbfd33a-ff0d-43c1-be00-7999f213c0d6,Wood or Metal Deck Diaphragms Retrofitted,
008a83a4-6fac-46fa-a211-970caeded09b,Wood or Metal Deck Diaphragms Retrofitted,
735425f0-aa10-487e-9731-8a01bc158699,Wood or Metal Deck Diaphragms Retrofitted,
8c6bbda3-b9ae-44b1-889a-1f55b3d6958f,Wood or Metal Deck Diaphragms Retrofitted,
5dbba4e9-564d-4b99-b6c5-bd7c15af35a3,Wood or Metal Deck Diaphragms Retrofitted,
6f941382-8c02-4d43-ae39-c4192257a30b,Wood or Metal Deck Diaphragms Retrofitted,
1559f7ef-8d02-4ef5-8412-66b87127470d,Wood or Metal Deck Diaphragms Retrofitted,
3907eccf-1049-406c-b842-ec95ce3bf5be,Wood or Metal Deck Diaphragms Retrofitted,
d1d34b52-4934-455a-aca2-c98a61940ff8,Wood or Metal Deck Diaphragms Retrofitted,
67da9cc5-def4-4f50-a861-7cee19815fa5,Wood or Metal Deck Diaphragms Retrofitted,
37e23285-c5d6-4acb-9d34-c37bbb48d73b,Wood or Metal Deck Diaphragms Retrofitted,
78ef96ba-d74f-4c12-a21a-36aa83d527a6,Wood or Metal Deck Diaphragms Retrofitted,
bef2950f-5f6b-4ddd-ae15-a5f4b6ee314a,Wood or Metal Deck Diaphragms Retrofitted,
f1fc9dd7-9a22-447b-885c-c9912e6ef8f3,Wood or Metal Deck Diaphragms Retrofitted,
83ca01ad-cab1-4f73-b269-4e31e74fd808,Wood or Metal Deck Diaphragms Retrofitted,
b58bdc4d-4bb9-4d0f-81c2-6116bd70656e,Wood or Metal Deck Diaphragms Retrofitted,
9a8efe84-882b-42fe-9878-0d584098ae0f,Wood or Metal Deck Diaphragms Retrofitted,
5301aeef-41e9-4c6b-b4d3-b4d9a8183b61,Wood or Metal Deck Diaphragms Retrofitted,
72ab60e3-e51e-41a5-b066-fc7c93330f09,Wood or Metal Deck Diaphragms Retrofitted,
ee7485b6-7ed6-4556-97ba-b3ea2f479ce7,Wood or Metal Deck Diaphragms Retrofitted,
7192a0e1-6e20-46a3-95f7-f0b4d243b8ff,Wood or Metal Deck Diaphragms Retrofitted,
dec36855-e950-4fb4-b878-4b617605206b,Wood or Metal Deck Diaphragms Retrofitted,
e3acf393-5bf1-4c06-88ec-890586d7260a,Wood or Metal Deck Diaphragms Retrofitted,
61a24396-855d-40c8-8968-e2cfe0e73909,Wood or Metal Deck Diaphragms Retrofitted,
1f10d80b-5683-45b5-80bf-817e9f3079e4,Wood or Metal Deck Diaphragms Retrofitted,
3f754a78-05ed-4e93-8e91-9a442e624f11,Wood or Metal Deck Diaphragms Retrofitted,
5586eb34-59dd-4bd8-9725-6666bae1d092,Wood or Metal Deck Diaphragms Retrofitted,
fc516bf3-970a-4b6d-bc4f-04a94eaa5835,Wood or Metal Deck Diaphragms Retrofitted,
555be21e-4dfb-45ef-a154-f8031e380b3e,Wood or Metal Deck Diaphragms Retrofitted,
1a7d8517-f41c-40e5-9b68-2cca4a6c7768,Wood or Metal Deck Diaphragms Retrofitted,
031e6e03-fcee-439d-a45a-a8877929b1f1,Wood or Metal Deck Diaphragms Retrofitted,
55325083-6f41-4862-9932-3ee8f4739748,Wood or Metal Deck Diaphragms Retrofitted,
7f6e54e5-7831-4dd2-8518-f1bba017227f,Wood or Metal Deck Diaphragms Retrofitted,
7beb3ef5-1800-4c42-b529-976afa9fff59,Wood or Metal Deck Diaphragms Retrofitted,
60f6770e-22ec-42cd-8fd7-d65eb6739e5e,Wood or Metal Deck Diaphragms Retrofitted,
522a0531-caea-4464-800b-fe7f84576384,Wood or Metal Deck Diaphragms Retrofitted,
92fe8184-a0d1-4589-8d61-fb5543fcf1eb,Wood or Metal Deck Diaphragms Retrofitted,
9f56a3b7-4d45-4269-8fdc-69732fc243c2,Wood or Metal Deck Diaphragms Retrofitted,
3d0ea653-ecc4-463b-af2d-c601b4af353f,Wood or Metal Deck Diaphragms Retrofitted,
6316868e-5068-4604-ac23-2f86db2fc088,Wood or Metal Deck Diaphragms Retrofitted,
3f81b9b8-1988-4fab-b991-0124f041a49e,Wood or Metal Deck Diaphragms Retrofitted,
34522b84-3fcd-469f-85f6-71d9dd91737b,Wood or Metal Deck Diaphragms Retrofitted,
c865fa8f-9f29-4571-a437-63f5c7a42e83,Wood or Metal Deck Diaphragms Retrofitted,
f44c6ac3-b676-4cf9-9ad6-37bff6ee215f,Wood or Metal Deck Diaphragms Retrofitted,
958c9eac-4070-42ec-9c8b-1ae969e49037,Wood or Metal Deck Diaphragms Retrofitted,
3e120d37-e70f-4574-90c1-ca272ae8d3a4,Wood or Metal Deck Diaphragms Retrofitted,
0ca37055-8f03-4994-90a9-7b688f01404b,Wood or Metal Deck Diaphragms Retrofitted,
71233112-8547-46e5-9d31-476a123e9a49,Wood or Metal Deck Diaphragms Retrofitted,
905e9372-4011-44d2-be4a-b1adb7e2e756,Wood or Metal Deck Diaphragms Retrofitted,
d5324148-bf07-417d-af59-a734847bf1ca,Wood or Metal Deck Diaphragms Retrofitted,
1c34893f-8a06-45c5-807d-591da7a0c8cf,Wood or Metal Deck Diaphragms Retrofitted,
f4685ef4-fa2c-411e-b84e-130fde8d2886,Wood or Metal Deck Diaphragms Retrofitted,
25ac45eb-e7d9-4dde-a9b6-a0fff6be5e0f,Wood or Metal Deck Diaphragms Retrofitted,
1fb0311b-2aa6-43e5-be9e-d4b5d63a955f,Wood or Metal Deck Diaphragms Retrofitted,
3917264c-b36b-4819-b741-db6b6a947d30,Wood or Metal Deck Diaphragms Retrofitted,
58f85a69-abfa-4022-aa3d-0b92c1afe727,Wood or Metal Deck Diaphragms Retrofitted,
63c65fd2-7708-4aff-adb5-f75d9c80424d,Wood or Metal Deck Diaphragms Retrofitted,
4e4dec1e-5635-41b2-8e18-ac9e087c559d,Wood or Metal Deck Diaphragms Retrofitted,
a6a48570-8fd1-4516-b430-84694b538d01,Wood or Metal Deck Diaphragms Retrofitted,
95961d83-5b02-49d9-a9c5-1b98f1d022e3,Wood or Metal Deck Diaphragms Retrofitted,
0a2dc8b8-4638-4b99-ac47-7e82db013f20,Wood or Metal Deck Diaphragms Retrofitted,
8293c826-774f-46ea-b159-5fe7acd5e688,Wood or Metal Deck Diaphragms Retrofitted,
505d47ec-52f7-4d7e-82fd-1c1a7c72b8de,Wood or Metal Deck Diaphragms Retrofitted,
a4abe17f-4b2f-44d7-b690-a1c03e52c739,Wood or Metal Deck Diaphragms Retrofitted,
6f98b686-f139-4b57-9bf9-2dd0a6801165,Wood or Metal Deck Diaphragms Retrofitted,
3da0d237-e009-4a7b-ae34-bbe61cd5362a,Wood or Metal Deck Diaphragms Retrofitted,
2fcda18d-2d16-4ee1-8d4f-e0089cdd9421,Wood or Metal Deck Diaphragms Retrofitted,
2cfd96af-f381-4242-8399-042498216112,Wood or Metal Deck Diaphragms Retrofitted,
e6f4b782-9e3f-4259-bc17-fd250f5e9e7c,Wood or Metal Deck Diaphragms Retrofitted,
699df292-ec62-4462-b717-ca4a6e2e5f0b,Wood or Metal Deck Diaphragms Retrofitted,
78636d92-2c4c-4cfa-9970-f1492d6df3ed,Wood or Metal Deck Diaphragms Retrofitted,
95ef8d2b-54ae-4fcc-bfe8-a739f603cd04,Wood or Metal Deck Diaphragms Retrofitted,
ccc64c62-a7ab-4050-8d57-a8ddc7bd2b40,Wood or Metal Deck Diaphragms Retrofitted,
672c920c-1497-44aa-b1b0-820793a6f391,Wood or Metal Deck Diaphragms Retrofitted,
1accf6b3-5955-44f8-913e-d05ebd1339eb,Wood or Metal Deck Diaphragms Retrofitted,
c2bc1d04-7e2f-48f7-b8d7-cb55edde6ead,Wood or Metal Deck Diaphragms Retrofitted,
9336b3f8-a712-4089-bcd2-e310dcb163bb,Wood or Metal Deck Diaphragms Retrofitted,
e80ad486-00bf-4fdd-823f-dbd4bd0fc41d,Wood or Metal Deck Diaphragms Retrofitted,
7e08d102-264d-41b5-9e3b-a47c141a9a8e,Wood or Metal Deck Diaphragms Retrofitted,
4781a991-eae8-4856-a618-3dbad4aa2db4,Wood or Metal Deck Diaphragms Retrofitted,
6f8e8022-c646-4a9e-ba56-3a000c708faa,Wood or Metal Deck Diaphragms Retrofitted,
bb796a3c-a7fe-4f2d-b4df-d3936e646623,Wood or Metal Deck Diaphragms Retrofitted,
fca860da-90a2-4565-9d93-18c173146c66,Wood or Metal Deck Diaphragms Retrofitted,
64038110-8834-4dc6-bdfd-de2e0528d019,Wood or Metal Deck Diaphragms Retrofitted,
05d7b674-f171-4909-ab80-ff128e6d0673,Wood or Metal Deck Diaphragms Retrofitted,
42f44fa2-7030-470c-aa78-070ccf73a70f,Wood or Metal Deck Diaphragms Retrofitted,
ee688a6a-3f67-4968-bd5e-c2136db9e547,Wood or Metal Deck Diaphragms Retrofitted,
28ca536d-98bf-4e6c-94d0-4938fd39190f,Wood or Metal Deck Diaphragms Retrofitted,
cc41fa38-1830-4f7f-892b-6bec8b79bca2,Wood or Metal Deck Diaphragms Retrofitted,
5c8437be-78ea-49a1-bf55-a1d1750e64a1,Wood or Metal Deck Diaphragms Retrofitted,
8dbafaaf-b52d-45f9-9752-711efd66aef5,Wood or Metal Deck Diaphragms Retrofitted,
64d060fe-7d81-4698-99b1-0cc58301620a,Wood or Metal Deck Diaphragms Retrofitted,
bb400646-e170-4380-9323-6082fe493020,Wood or Metal Deck Diaphragms Retrofitted,
349e6562-f881-4ad7-836e-10bd920bfcf9,Wood or Metal Deck Diaphragms Retrofitted,
da55a051-ad72-4ecf-a64a-da2ba04fd60e,Wood or Metal Deck Diaphragms Retrofitted,
a0d78825-6dbe-439e-b145-6a8c74ab4c90,Wood or Metal Deck Diaphragms Retrofitted,
dd412082-6bb0-421e-93b1-d4c65ae4d6db,Wood or Metal Deck Diaphragms Retrofitted,
eea11aa8-7b20-4896-8b22-f63f389e6bd0,Wood or Metal Deck Diaphragms Retrofitted,
0075eec4-ca59-438e-9414-1b60a31f2a5d,Wood or Metal Deck Diaphragms Retrofitted,
57601b21-e9c5-44a9-bca8-6b811c0d99ed,Wood or Metal Deck Diaphragms Retrofitted,
678908ac-6c4b-42f8-bb02-157aee165daa,Wood or Metal Deck Diaphragms Retrofitted,
61d55754-6710-4fd7-8287-eb414f5acaf8,Wood or Metal Deck Diaphragms Retrofitted,
fc327008-ed16-42e0-a008-f026aaad7a65,Wood or Metal Deck Diaphragms Retrofitted,
657f40fc-1498-4639-bacb-fe0453269a40,Wood or Metal Deck Diaphragms Retrofitted,
41abf2a1-56c3-47fa-9a08-5712a64d4cd7,Wood or Metal Deck Diaphragms Retrofitted,
914a3dd1-ac5f-44e2-b90a-8b47fdfa40e0,Wood or Metal Deck Diaphragms Retrofitted,
df8af7a0-f327-455c-b3ad-21c1d6f838b4,Wood or Metal Deck Diaphragms Retrofitted,
c226b65a-2bce-49df-af8a-a8ebadace135,Wood or Metal Deck Diaphragms Retrofitted,
54625c45-1354-475d-bd01-3a683eea86f6,Wood or Metal Deck Diaphragms Retrofitted,
ffc09016-1f38-429d-9536-0457e5d6dca9,Wood or Metal Deck Diaphragms Retrofitted,
07006a10-8685-4e24-81eb-0c86dba379c9,Wood or Metal Deck Diaphragms Retrofitted,
69df1acd-92b5-4daa-81ac-4a826a8172f1,Wood or Metal Deck Diaphragms Retrofitted,
1b1dc8cb-c822-4d11-bc3e-4b1862210eb7,Wood or Metal Deck Diaphragms Retrofitted,
3e820a87-3489-40ba-8bc9-413c7b6aefce,Wood or Metal Deck Diaphragms Retrofitted,
982b5443-efda-4328-b32f-1b6b7f2bb182,Wood or Metal Deck Diaphragms Retrofitted,
257448b4-11b0-4142-98da-fb62baef13e0,Wood or Metal Deck Diaphragms Retrofitted,
adc3d0c1-6443-4eb4-b3ee-62e82468a55d,Wood or Metal Deck Diaphragms Retrofitted,
bc89df0d-010d-4f16-8815-5b517ac79848,Wood or Metal Deck Diaphragms Retrofitted,
4a513ebd-909a-4ff7-bec7-93b32e0bc8eb,Wood or Metal Deck Diaphragms Retrofitted,
e109ca64-8107-4e43-b666-a93ea8f8e360,Wood or Metal Deck Diaphragms Retrofitted,
3de3c2b2-e231-4f92-acfc-ca4a050a3433,Wood or Metal Deck Diaphragms Retrofitted,
55a43df9-49a8-41fc-a73f-217e50bd9b76,Wood or Metal Deck Diaphragms Retrofitted,
ea7f1009-bb8a-46b7-ac0d-8c60277a1498,Wood or Metal Deck Diaphragms Retrofitted,
5ea1c96d-aafd-49a3-94b3-5473753bf9ad,Wood or Metal Deck Diaphragms Retrofitted,
a80d4593-adf5-4a2e-8412-21d93a819542,Wood or Metal Deck Diaphragms Retrofitted,
9d59e062-7269-40b6-95da-e694bba3faae,Wood or Metal Deck Diaphragms Retrofitted,
49e6ac82-a9d3-4cde-b2bb-a7723818db5e,Wood or Metal Deck Diaphragms Retrofitted,
96fa899f-7e4b-4b4c-b552-c0f5235c72ca,Wood or Metal Deck Diaphragms Retrofitted,
05dd1b81-b334-433d-8d79-ba5a719ce09f,Wood or Metal Deck Diaphragms Retrofitted,
b4a9ec8b-b552-412e-b69b-7ea3c2f84ee5,Wood or Metal Deck Diaphragms Retrofitted,
62dd042a-45de-4c6c-8551-91d923899ff7,Wood or Metal Deck Diaphragms Retrofitted,
423fcff6-7b59-410b-a892-e2133e397079,Wood or Metal Deck Diaphragms Retrofitted,
782ab97c-1e1a-4910-96b4-d1d20144bec3,Wood or Metal Deck Diaphragms Retrofitted,
33abc673-7a15-4543-9f3f-78e5afaf70d7,Wood or Metal Deck Diaphragms Retrofitted,
90c92770-37d5-4ee8-a984-ba508037c5cb,Wood or Metal Deck Diaphragms Retrofitted,
80553024-8dfc-41fe-a6d0-481f4ed83bda,Wood or Metal Deck Diaphragms Retrofitted,
9b57dfe1-bb15-4ab0-ab00-67279d931931,Wood or Metal Deck Diaphragms Retrofitted,
d4cd7ab0-723a-4e73-b668-b3c73e64fba5,Wood or Metal Deck Diaphragms Retrofitted,
f4243522-50c1-4c74-8f4b-3162aa670147,Wood or Metal Deck Diaphragms Retrofitted,
8187f7e3-011d-49d9-8b85-ed055b4b0d13,Wood or Metal Deck Diaphragms Retrofitted,
693b9cfb-3201-49f3-b8a8-b44c94af29e3,Wood or Metal Deck Diaphragms Retrofitted,
2dd15479-5301-4e55-a48e-24bb71b027ac,Wood or Metal Deck Diaphragms Retrofitted,
91749026-8e38-4def-966a-63957090205e,Wood or Metal Deck Diaphragms Retrofitted,
c980a41f-aa51-4abf-9727-e9a68bb971bf,Wood or Metal Deck Diaphragms Retrofitted,
248e326c-9dbb-494c-9296-02568c7c9530,Wood or Metal Deck Diaphragms Retrofitted,
6bde9d11-cd0d-49f7-9cec-cf1c0f42e204,Wood or Metal Deck Diaphragms Retrofitted,
3b69bbfa-4876-46ee-a565-ef64b706a70b,Wood or Metal Deck Diaphragms Retrofitted,
f3eef673-cdc8-4160-9ebb-4152ef250b66,Wood or Metal Deck Diaphragms Retrofitted,
c2a8cc7f-e389-4116-8b11-bcd1b0adb7a3,Wood or Metal Deck Diaphragms Retrofitted,
f2fdad1d-1a1d-4e25-be4d-1af27dd1f6b9,Wood or Metal Deck Diaphragms Retrofitted,
1f31273f-c3ad-48b1-9ea8-8e71204985f4,Wood or Metal Deck Diaphragms Retrofitted,
55500699-ee17-4c84-9b3b-8ac89e399e03,Wood or Metal Deck Diaphragms Retrofitted,
bd18c13f-1051-4675-8818-06d8f04f0d10,Wood or Metal Deck Diaphragms Retrofitted,
ab8d090f-6102-4cf1-9b13-748f10328b56,Wood or Metal Deck Diaphragms Retrofitted,
7e74a9bd-c12b-43a4-89b7-cdd068df5013,Wood or Metal Deck Diaphragms Retrofitted,
7ee46df4-0c89-4787-8257-75e2958ca9e0,Wood or Metal Deck Diaphragms Retrofitted,
8b4a91d1-f787-4f2e-9fe9-0bb9704f676a,Wood or Metal Deck Diaphragms Retrofitted,
01979c02-5109-4f6c-be9c-500c445c126e,Wood or Metal Deck Diaphragms Retrofitted,
591d4ad3-9c44-49d6-87c5-0a71660e50ff,Wood or Metal Deck Diaphragms Retrofitted,
